"Rowid_","MASK","X","Y","SLOPE_PERCENT","COVER_FALL09","COVER_FALL11","COVER_SPRING10","COVER_SPRING11","CTI","DEM_AZ_FT","PRECIP_AVG"
,2217,277444.441220,4023105.980869,7.077740,32.000000,33.000000,30.000000,31.000000,8.295308,5473.642578,12.574810
,2218,266835.371022,4055495.032656,14.072592,31.000000,36.000000,29.000000,32.000000,8.464490,5278.528808,14.022842
,2219,317638.937715,4036115.479675,9.133173,25.000000,26.000000,23.000000,28.000000,6.398125,5715.041992,14.702764
,2220,308252.276581,4042846.403072,2.028418,19.000000,20.000000,21.000000,18.000000,6.804118,5723.153320,14.416937
,2221,309571.780177,4037395.642132,20.297702,41.000000,38.000000,39.000000,35.000000,6.515802,6387.263671,15.957882
,2222,269305.600231,3972646.862022,29.243902,26.000000,24.000000,26.000000,30.000000,9.105554,3834.245361,9.187406
,2223,289401.248512,4008230.664438,30.200223,27.000000,26.000000,26.000000,29.000000,4.103565,4024.035400,10.101186
,2224,277654.851056,4026607.790383,12.631411,16.000000,19.000000,20.000000,20.000000,6.679976,5488.659179,12.475597
,2225,300047.711373,4052783.941133,11.179501,23.000000,24.000000,21.000000,24.000000,5.097311,5834.993164,13.164180
,2226,252919.033862,4019985.773633,5.345729,20.000000,18.000000,17.000000,15.000000,5.835122,4520.589355,11.782683
,2227,247875.978912,4063109.662090,7.011390,37.000000,30.000000,32.000000,35.000000,4.870725,4402.383300,10.340164
,2228,293342.960859,4078808.148531,11.228575,13.000000,18.000000,13.000000,15.000000,6.345710,5248.057617,12.956700
,2229,313941.895561,4026528.214333,3.036916,25.000000,23.000000,23.000000,20.000000,9.445076,5381.625000,12.480321
,2230,280245.304232,4051578.218950,1.506781,22.000000,16.000000,18.000000,14.000000,7.506776,5265.953613,11.737802
,2231,272853.368680,4066075.220188,0.993129,29.000000,25.000000,28.000000,26.000000,8.616926,5084.416992,12.261030
,2232,237869.070565,4064800.093995,15.242437,30.000000,25.000000,28.000000,35.000000,4.787316,4496.078613,10.432682
,2233,307531.853993,4035278.828820,0.977533,21.000000,20.000000,20.000000,20.000000,7.534192,6186.894042,16.067331
,2234,288076.708377,4042055.325437,3.630810,15.000000,25.000000,20.000000,23.000000,7.474773,5069.873046,11.670872
,2235,269282.034673,3981130.000259,40.699497,8.000000,29.000000,20.000000,28.000000,6.849725,4479.077148,10.936226
,2236,284169.385248,4050199.907749,23.410091,23.000000,22.000000,17.000000,23.000000,5.051400,5127.091308,11.592132
,2237,281073.078433,4014682.576436,4.602828,34.000000,30.000000,29.000000,29.000000,7.237452,5697.156250,12.968510
,2238,337509.420749,4031239.889005,4.864194,30.000000,30.000000,27.000000,27.000000,8.371869,5653.554199,14.402370
,2239,262128.331701,4040615.327037,38.977695,31.000000,29.000000,30.000000,30.000000,8.007306,4939.166015,15.377567
,2240,333204.887477,4043378.342881,1.896494,26.000000,28.000000,28.000000,27.000000,6.178195,5442.779296,12.807093
,2241,308545.319816,4037495.070632,2.991870,27.000000,25.000000,26.000000,29.000000,6.415534,6224.647460,16.236228
,2242,277851.542703,4050341.596099,1.561639,23.000000,27.000000,18.000000,23.000000,7.065593,5391.557617,12.136227
,2243,284140.221386,4056475.155706,4.153060,15.000000,18.000000,16.000000,16.000000,6.493041,5166.822265,11.896464
,2244,277809.586694,4045892.129404,3.859555,30.000000,31.000000,27.000000,29.000000,6.853963,5544.053710,12.394101
,2245,284919.718755,4007425.522397,16.030876,19.000000,24.000000,16.000000,24.000000,6.240967,3471.965332,8.490555
,2246,283993.429706,4014618.016392,20.048595,35.000000,35.000000,32.000000,34.000000,6.459148,5537.752441,12.909456
,2247,326905.671390,4044927.904253,1.663213,20.000000,22.000000,19.000000,22.000000,7.695655,5486.777832,13.328746
,2248,331557.942603,4029657.836535,9.221979,23.000000,23.000000,25.000000,26.000000,7.081615,5714.691894,14.527961
,2249,303923.848408,4040052.181815,15.292175,23.000000,23.000000,23.000000,23.000000,5.700366,6071.273925,15.367725
,2250,547356.990368,4077037.134129,14.664720,17.000000,22.000000,18.000000,25.000000,7.598553,7734.455078,14.441740
,2251,547809.818254,4068292.223257,58.955921,24.000000,35.000000,25.000000,30.000000,4.127768,7084.771972,12.861031
,2252,541203.206067,4063800.475574,4.543469,28.000000,35.000000,24.000000,28.000000,8.248991,6491.443359,11.119691
,2253,548370.033216,4085073.127319,39.780567,14.000000,14.000000,9.000000,10.000000,4.233498,6405.863281,11.464179
,2254,542715.769010,4059778.552261,99.176986,35.000000,32.000000,29.000000,27.000000,4.786310,6478.362792,10.999612
,2255,540825.298593,4063649.923426,15.259485,38.000000,34.000000,31.000000,39.000000,6.290298,6517.182617,11.119691
,2256,551664.248086,4063125.341220,29.822732,30.000000,24.000000,24.000000,24.000000,5.502442,6885.322265,12.159456
,2257,548225.555275,4070843.630746,10.748439,36.000000,34.000000,34.000000,33.000000,10.660125,7426.137207,14.638983
,2258,549401.397561,4062454.651648,17.203935,31.000000,27.000000,25.000000,28.000000,6.170338,6604.481933,12.566542
,2259,545603.383230,4082547.786825,34.864887,24.000000,27.000000,25.000000,27.000000,4.876222,6083.853515,11.390951
,2260,542956.067990,4056533.792678,6.245833,36.000000,35.000000,33.000000,31.000000,9.475046,7142.771484,12.199612
,2261,549165.754098,4062089.305271,23.044446,35.000000,33.000000,29.000000,25.000000,7.177335,7250.555175,12.566542
,2262,545397.033795,4076373.220646,237.505508,0.000000,0.000000,26.000000,13.000000,3.745974,7444.183105,14.637016
,2263,547126.205362,4070480.327907,15.061391,35.000000,31.000000,31.000000,26.000000,6.052026,7637.427734,14.852765
,2264,542715.242395,4066470.308398,48.808216,29.000000,24.000000,29.000000,27.000000,4.316654,7233.309082,12.058668
,2265,545895.613582,4063556.352531,59.431472,34.000000,34.000000,28.000000,29.000000,6.029277,6577.278808,11.540163
,2266,543217.407190,4057807.853744,10.789577,30.000000,29.000000,28.000000,29.000000,7.330035,7071.370605,11.509454
,2267,549206.340435,4062667.218064,15.920278,30.000000,32.000000,26.000000,27.000000,5.660109,6634.978515,12.566542
,2268,551735.090842,4066420.688755,4.280426,35.000000,36.000000,32.000000,35.000000,9.640875,7568.718261,13.536228
,2269,540906.074100,4071445.311428,5.203594,38.000000,39.000000,36.000000,40.000000,6.555302,7350.314941,13.069692
,2270,544315.400102,4065249.931443,127.771392,23.000000,30.000000,31.000000,28.000000,3.354318,7035.997558,11.924416
,2271,548537.356460,4080381.843032,9.505391,37.000000,35.000000,31.000000,31.000000,6.868973,7865.292968,14.392133
,2272,543337.079822,4070099.447152,18.723382,24.000000,26.000000,22.000000,25.000000,5.497935,7237.413574,12.786227
,2273,547513.097441,4075311.108810,12.892285,33.000000,30.000000,29.000000,34.000000,8.794252,7530.917968,16.183078
,2274,542194.949752,4071668.524208,11.630080,36.000000,20.000000,31.000000,23.000000,7.309127,7329.177734,13.418118
,2275,548190.508184,4071592.272317,33.665588,29.000000,31.000000,26.000000,28.000000,6.297523,7420.296386,15.161426
,2276,547252.979809,4084186.712485,36.959667,24.000000,22.000000,19.000000,18.000000,3.208443,5966.050292,10.299611
,2277,548987.583435,4060732.949558,12.871636,33.000000,31.000000,29.000000,29.000000,6.902313,6455.191406,11.958667
,2278,549153.972968,4069833.561317,18.054224,35.000000,33.000000,30.000000,28.000000,5.534335,7496.477539,14.027566
,2279,548718.209002,4079219.216766,7.709948,40.000000,40.000000,34.000000,32.000000,7.548316,6815.504394,11.561424
,2280,545720.881811,4063236.643378,20.031322,18.000000,24.000000,23.000000,24.000000,4.919571,6441.597167,11.540163
,2281,544471.741664,4055896.236428,7.028699,32.000000,34.000000,32.000000,34.000000,6.814169,7178.676269,11.836620
,2282,548411.130547,4086170.025165,14.276468,13.000000,31.000000,20.000000,32.000000,5.951422,7726.388183,11.730321
,2283,543526.953711,4072585.194598,34.489421,44.000000,39.000000,40.000000,35.000000,5.580192,7012.748046,14.601977
,2284,544598.064325,4073014.509495,17.748321,31.000000,17.000000,26.000000,16.000000,6.021401,7571.108398,15.358276
,2285,546652.164181,4065668.115754,17.293794,28.000000,29.000000,22.000000,25.000000,5.913810,6875.463867,12.061030
,2286,548943.222644,4066607.756340,97.766235,7.000000,23.000000,34.000000,30.000000,4.538273,7040.918945,13.827960
,2287,548503.086853,4083640.767954,11.569869,31.000000,27.000000,27.000000,29.000000,4.369906,6294.935546,11.859848
,2288,539525.206704,4076053.813175,3.767690,29.000000,35.000000,25.000000,31.000000,7.101183,7435.618164,13.609063
,2289,547171.141469,4077971.286121,13.648674,30.000000,12.000000,23.000000,6.000000,6.150530,7759.117675,13.878355
,2290,546064.868439,4057417.182675,63.567539,4.000000,0.000000,35.000000,43.000000,5.231117,6593.713378,11.038194
,2291,544747.754584,4060027.161127,78.689247,29.000000,20.000000,23.000000,18.000000,5.397203,6475.266601,10.594099
,2292,546946.647020,4082423.336000,23.169588,36.000000,33.000000,30.000000,31.000000,7.109401,6522.202148,12.624416
,2293,547591.923232,4082083.904867,53.578147,36.000000,27.000000,27.000000,21.000000,5.402077,6467.570312,12.624416
,2294,541120.712300,4068366.127716,62.681537,33.000000,12.000000,31.000000,31.000000,4.626113,6810.698242,12.655912
,2295,542840.219956,4073733.770392,14.173387,38.000000,32.000000,36.000000,26.000000,5.958643,7522.765625,13.738984
,2296,549197.015474,4084511.522609,6.231773,35.000000,30.000000,28.000000,28.000000,4.988583,6766.209960,13.427172
,2297,543851.572651,4056526.289748,6.236429,35.000000,33.000000,33.000000,36.000000,8.320051,7209.358398,12.122841
,2298,545561.493771,4063746.660577,60.985862,33.000000,31.000000,28.000000,31.000000,5.010207,6612.710449,11.540163
,2299,547585.370844,4065617.085695,65.067100,31.000000,22.000000,26.000000,21.000000,3.741460,6819.419433,12.061030
,2300,548078.132700,4076693.250212,3.262964,33.000000,34.000000,33.000000,30.000000,5.635628,7765.177734,15.423630
,2301,544996.732946,4080545.495499,52.899501,32.000000,30.000000,28.000000,29.000000,4.459315,6980.431640,11.346069
,2302,548284.574513,4066085.981636,85.058647,22.000000,4.000000,35.000000,35.000000,3.984363,6859.667480,12.541739
,2303,542893.897187,4060191.807796,31.316120,35.000000,35.000000,30.000000,27.000000,5.165898,6668.847167,10.548825
,2304,545702.069047,4068172.919512,68.803024,22.000000,3.000000,21.000000,5.000000,3.685637,7431.814453,12.606307
,2305,545452.209044,4068144.222512,56.332489,26.000000,13.000000,21.000000,24.000000,5.965054,7257.176269,12.587409
,2306,545321.744171,4074928.271727,56.232643,38.000000,37.000000,32.000000,37.000000,3.481916,7095.095214,15.323630
,2307,545158.302156,4073838.776348,19.687757,29.000000,30.000000,22.000000,37.000000,5.784185,7610.478515,15.539772
,2308,550228.092315,4070757.990758,42.744514,36.000000,23.000000,33.000000,22.000000,5.547930,7668.111816,13.834259
,2309,548204.336032,4071980.258390,87.780456,43.000000,39.000000,36.000000,40.000000,4.741324,6996.209960,15.161426
,2310,544812.751329,4056990.766045,51.737758,37.000000,35.000000,32.000000,30.000000,5.069303,6643.544921,11.235045
,2311,543908.475144,4075146.809014,13.863274,38.000000,31.000000,33.000000,26.000000,5.575335,7547.731445,14.534653
,2312,545223.957856,4072078.220359,6.316896,34.000000,17.000000,27.000000,20.000000,7.054497,7597.596191,15.090166
,2313,547546.168415,4057486.209025,73.516555,20.000000,23.000000,25.000000,29.000000,2.520754,6655.413574,10.409454
,2314,547768.779272,4060289.694132,65.738449,33.000000,27.000000,26.000000,24.000000,5.577023,6852.462890,11.295281
,2315,544580.854151,4074781.068559,13.865596,33.000000,26.000000,28.000000,23.000000,6.491430,7503.591796,15.323630
